x	14.694748878479004	14.878637313842773	15.358325004577637	15.901333808898926	16.111698150634766	16.648380279541016	17.746788024902344	17.037954330444336	16.06545639038086	15.575826644897461	15.457554817199707	15.438691139221191	15.88023853302002	16.406448364257812	15.15699577331543	15.096673965454102	16.106464385986328	16.583518981933594	16.453407287597656	17.0511474609375	17.13963508605957	17.516281127929688	18.775619506835938	19.41459846496582	18.458526611328125	19.491676330566406	19.587236404418945	19.388824462890625	18.9842586517334	19.929283142089844	19.028621673583984	20.72540283203125	20.972261428833008	20.304039001464844	24.800312042236328	27.89016342163086	24.485858917236328	23.736652374267578	22.494714736938477	22.557064056396484	26.340456008911133	28.676971435546875	27.70844268798828	33.43369674682617	36.44462203979492	33.280582427978516	37.08670425415039	37.03532028198242	37.37902069091797	36.085731506347656	33.431453704833984	37.92123794555664	37.33803176879883	33.093711853027344	32.45296859741211	37.09199905395508	40.48301315307617	35.853797912597656	35.659751892089844	40.341064453125	41.94209671020508	38.549434661865234	34.028079986572266	35.3282470703125	35.5416374206543	37.605220794677734	37.46931076049805	41.20587921142578	38.22812271118164	41.14626693725586	40.248558044433594	35.94167709350586	30.59147071838379	30.501502990722656	26.624744415283203	27.307918548583984	30.462343215942383	33.138858795166016	30.490863800048828	29.37604331970215	29.072063446044922	30.869295120239258	36.066158294677734	39.40977096557617	34.04542541503906	33.40226745605469	33.91110610961914	37.580360412597656	39.412078857421875	33.38688278198242	37.23141098022461	40.573734283447266	35.47133255004883	35.60945510864258	37.4996223449707	37.045005798339844	34.97770309448242	37.23933410644531	39.663150787353516	40.398014068603516	39.58000946044922	37.640380859375	35.06748580932617	39.52192687988281	43.38789749145508	47.73111343383789	43.22121810913086	36.8071403503418	34.12334060668945	39.74953842163086	41.38024139404297	41.04750061035156	47.48352813720703	50.6260871887207	46.212520599365234	52.175498962402344	57.19526290893555	50.72826385498047	47.59300994873047	50.890987396240234	51.86819839477539	53.87364196777344	52.16276931762695	50.59479904174805	50.22877883911133	47.45988845825195	47.85435485839844	48.350425720214844	48.827049255371094	50.46029281616211	52.09772491455078	50.71424102783203	55.39632034301758	62.202857971191406	69.21971130371094	64.51075744628906	61.90709686279297	55.548336029052734	59.99553680419922	60.53657150268555	53.84698486328125	50.62782669067383	50.60923385620117	47.08901596069336	45.06029510498047	47.955318450927734	47.06011962890625	41.60417938232422	45.14130401611328	43.522274017333984	40.628822326660156	41.875282287597656	42.23680114746094	38.898597717285156	40.18558883666992	37.363739013671875	37.02873611450195	42.718570709228516	38.9978141784668	33.85198974609375	34.14015197753906	35.6396484375	38.050025939941406	38.33257293701172	40.982704162597656	41.7331657409668	42.9918327331543	42.86308288574219	42.64862060546875	45.45322036743164	42.33383560180664	40.7823371887207	40.35689926147461	43.066532135009766	42.34031295776367	43.371673583984375	43.12539291381836	43.61198425292969	42.41815948486328	40.669376373291016	43.06184387207031	40.4820556640625	35.7261848449707	34.623023986816406	35.01213073730469	35.27960205078125	37.38640213012695	38.759700775146484	38.25357437133789	37.59849548339844	41.40863037109375	43.98611068725586	47.57200241088867	52.922874450683594	50.35157775878906	47.32451629638672	45.8311882019043	47.3174934387207	46.96616744995117	51.78813552856445	52.02390670776367	51.66501235961914	53.25328826904297	59.17549514770508	61.05210876464844	62.85960388183594	58.48258590698242	54.3407096862793	54.42596435546875	57.08656692504883	54.852638244628906	57.39573287963867	54.901710510253906	57.14448165893555	60.000572204589844	63.58646774291992	60.88492965698242	61.09687805175781	63.82913589477539	61.39107131958008	69.64228820800781	71.58385467529297	67.56071472167969	78.29926300048828	82.94091796875	88.45703125	79.9069595336914	66.5765609741211	63.30650329589844	73.3278579711914	70.44652557373047	61.62351989746094	62.93434524536133	65.12599182128906	62.62104415893555	70.68741607666016	74.56478881835938	71.40853118896484	71.15874481201172	64.24628448486328	60.04803466796875	63.269256591796875	63.10887145996094	60.284515380859375	58.54644012451172	59.898624420166016	60.66393280029297	60.080467224121094	57.06340026855469	60.82094955444336	62.026920318603516	58.362579345703125	61.036598205566406	58.05002975463867	57.22951889038086	57.905006408691406	67.05530548095703	73.61640930175781	65.9383316040039	67.24119567871094	69.08345794677734	67.03562927246094	64.82598114013672	65.91104888916016	68.59383392333984	74.87642669677734	84.45533752441406	71.83960723876953	77.31603240966797	80.8963394165039	74.68656158447266	74.27576446533203	70.96487426757812	73.71501922607422	70.88593292236328	67.90135192871094	72.50733184814453	72.68582153320312	79.81717681884766	78.6962661743164	92.05197143554688	96.70407104492188	85.5529556274414	95.75992584228516	100.5624008178711	90.94549560546875	87.27958679199219	90.91850280761719	88.48787689208984	93.47998809814453	100.97103118896484	94.82384490966797	99.78925323486328	103.13301849365234	100.4111099243164	106.46131896972656	107.78771209716797	100.73995208740234	99.30012512207031	102.99032592773438	108.84464263916016	107.80265045166016	105.03323364257812	104.84649658203125	115.9435043334961	123.23443603515625	121.3529281616211	116.74925231933594	113.95634460449219	113.41932678222656	107.67221069335938	107.9532699584961	109.98033142089844	113.03656005859375	114.24156951904297	116.6245346069336	110.84415435791016	98.65237426757812	103.01033782958984	98.75018310546875	89.06681823730469	83.58541107177734	102.42927551269531	98.48905944824219	93.03314208984375	96.40379333496094	88.39923095703125	95.15373229980469	114.84742736816406	118.97325897216797	107.30535125732422	104.34319305419922	106.78863525390625	103.78799438476562	104.26050567626953	101.5915298461914	116.70001983642578	107.60197448730469	100.86065673828125	91.99773406982422	91.6902847290039	91.03180694580078	94.72965240478516	101.60869598388672	107.9429702758789	111.54411315917969	110.31497192382812	109.29734802246094	136.19100952148438	137.05235290527344	109.05537414550781	111.80099487304688	112.89547729492188	104.50214385986328	116.34932708740234	111.73149108886719	102.19615936279297	99.20530700683594	111.05780792236328	117.95443725585938	111.6590805053711	112.1312255859375	110.1197509765625	111.05485534667969	126.11331939697266	122.12454986572266	125.64645385742188	138.5966339111328	155.4861602783203	141.5548858642578	147.52890014648438	160.9420166015625	150.89324951171875	150.14730834960938	151.3557891845703	165.76219177246094	173.16136169433594	180.12319946289062	181.50949096679688	171.32162475585938	170.43045043945312	181.7567901611328	189.60250854492188	173.40052795410156	176.81227111816406	203.4506072998047	201.24203491210938	171.8902130126953	169.55313110351562	169.40536499023438	160.6829071044922	155.5123291015625	159.67762756347656	183.12033081054688	165.9344024658203	141.66842651367188	135.93568420410156	143.4951171875	132.30987548828125	169.6542205810547	151.74807739257812	115.6142578125	111.4759292602539	107.14421081542969	100.9143295288086	120.25921630859375	101.45448303222656	67.83819580078125	58.73967742919922	53.34223556518555	48.639347076416016	37.503623962402344	44.242774963378906	48.333736419677734	40.83480453491211	36.45449447631836	31.930818557739258	29.481935501098633	36.526634216308594	34.98765182495117	40.219627380371094	49.455230712890625	52.4763069152832	36.39390563964844	37.33244323730469	42.55189895629883	47.320220947265625	39.21223831176758	33.49165725708008	33.00996398925781	36.4697380065918	31.388439178466797	39.020782470703125	40.75212097167969	32.218727111816406	31.03738021850586	27.201704025268555	20.657194137573242	18.424610137939453	20.335508346557617	19.165817260742188	22.135948181152344	27.638032913208008	24.944168090820312	26.79423713684082	28.16307258605957	32.04328536987305	29.92440414428711	30.893238067626953	26.85681915283203	33.137447357177734	34.088382720947266	28.847049713134766	30.728073120117188	34.587799072265625	38.50736999511719	37.73373794555664	40.63233947753906	46.00611114501953	38.449241638183594	37.13245391845703	36.024169921875	40.4940071105957	35.483219146728516	31.10662841796875	37.451194763183594	45.36713790893555	48.97588348388672	40.198402404785156	49.10474395751953	51.440006256103516	46.66669845581055	45.4185676574707	45.49742126464844	44.14400863647461	43.47533416748047	41.40727996826172	45.47511291503906	53.06000900268555	53.04623031616211	54.665618896484375	50.982547760009766	43.96363830566406	42.91360092163086	44.934715270996094	42.29706954956055	48.30061721801758	42.87363815307617	36.0275764465332	37.70313262939453	42.48500061035156	46.10725402832031	41.33219909667969	44.020111083984375	47.16740417480469	43.786659240722656	48.190399169921875	52.00395584106445	50.99311828613281	61.641693115234375	61.92921829223633	58.424705505371094	67.00167083740234	66.99182891845703	81.056640625	69.29409790039062	49.39830017089844	48.14803695678711	46.25208282470703	51.28397750854492	51.27908706665039	52.57345962524414	55.60645294189453	56.96296310424805	62.84764099121094	64.9356918334961	59.262142181396484	65.01642608642578	67.12183380126953	67.38091278076172	70.16048431396484	62.72964859008789	60.166587829589844	59.701847076416016	58.35713577270508	55.87644958496094	53.359039306640625	53.90920639038086	60.03300857543945	53.3094482421875	46.881103515625	53.028526306152344	48.62820053100586	42.887325286865234	46.1253662109375	45.60009765625	43.55390548706055	43.42722702026367	38.879058837890625	43.03813552856445	43.500667572021484	44.63452911376953	50.8410530090332	47.69523620605469	47.601356506347656	51.17639923095703	48.05316162109375	46.47011184692383	49.186561584472656	44.255924224853516	42.824180603027344	45.95235824584961	47.994441986083984	47.456077575683594	44.798118591308594	43.22013473510742	43.98904800415039	43.23240280151367	43.38113021850586	45.7050666809082	43.66640853881836	43.555294036865234	41.86872482299805	41.98518753051758	45.60113525390625	48.71107482910156	47.882259368896484	44.79467010498047	47.06987380981445	48.6444091796875	49.88587951660156	53.78378677368164	56.49042892456055	56.03522872924805	58.34663009643555	58.62675094604492	60.74415969848633	62.456077575683594	55.71292495727539	55.58970642089844	55.34349060058594	61.679725646972656	57.73768997192383	60.89833450317383	58.32905960083008	62.81697082519531	67.24359893798828	55.36851119995117	56.851863861083984	57.36580276489258	53.49504470825195	52.34416198730469	51.80728530883789	52.59590530395508	56.221134185791016	54.41022491455078	52.89037322998047	49.26517868041992	50.425758361816406	51.606082916259766	48.43983459472656	47.99959182739258	45.38169479370117	45.107730865478516	44.7101936340332	43.96146011352539	45.24678039550781	46.12159729003906	41.911128997802734	42.009037017822266	42.66021728515625	40.40447235107422	42.27055740356445	47.63609313964844	49.71499252319336	45.483314514160156	43.87093734741211	42.14253234863281	49.963768005371094	44.66502380371094	39.39088439941406	34.22459030151367	32.52616500854492	32.32888412475586	27.403453826904297	29.63589096069336	33.65913772583008	29.08949851989746	29.198001861572266	28.007726669311523	31.26091194152832	25.99077796936035	24.304397583007812	22.429096221923828	25.09054183959961	27.236379623413086	24.23914337158203	23.737586975097656	23.915332794189453	27.195653915405273	29.72463607788086	27.22794532775879	30.373790740966797	29.86147689819336	24.34349250793457	26.503976821899414	32.647335052490234	31.1298770904541	27.068790435791016	25.738975524902344	26.71201515197754	25.655607223510742	29.859272003173828	28.691200256347656	28.291101455688477	28.539989471435547	30.2072696685791	29.503629684448242	33.74406051635742	33.95096969604492	30.825328826904297	28.919763565063477	28.06261444091797	29.882883071899414	29.38199806213379	25.56060218811035	28.07117462158203	34.42711639404297	35.31178665161133	29.698274612426758	30.38527488708496	28.875690460205078	27.19231605529785	29.930967330932617	30.531347274780273	28.22509002685547	29.683086395263672	27.89816665649414	30.93452262878418	30.703716278076172	23.76680564880371	24.438016891479492	24.760372161865234	20.626373291015625	20.642520904541016	19.097190856933594	18.941884994506836	20.148189544677734	19.660850524902344	22.085552215576172	22.365427017211914	21.453149795532227	19.961000442504883	20.205713272094727	18.880271911621094	20.38738250732422	21.63191032409668	25.06446647644043	24.528270721435547	24.236343383789062	24.86161231994629	20.466848373413086	20.213075637817383	20.778871536254883	23.944730758666992	24.499757766723633	22.575889587402344	19.702415466308594	19.14665985107422	20.031330108642578	22.00794219970703	21.135101318359375	23.43262481689453	22.381994247436523	21.141149520874023	22.338565826416016	21.8736572265625	21.42683982849121	21.276321411132812	22.692665100097656	21.08362579345703	21.521867752075195	21.71238136291504	22.392417907714844	26.1483154296875	25.793249130249023	24.11184310913086	27.812944412231445	27.521320343017578	24.944805145263672	24.853347778320312	24.602800369262695	24.69374656677246	22.901845932006836	22.41074562072754	23.220596313476562	24.45119857788086	21.90834617614746	20.991666793823242	20.335124969482422	20.65922737121582	20.854557037353516	20.24728775024414	19.39892578125	22.635852813720703	20.41373634338379	17.220060348510742	18.992156982421875	17.39169692993164	16.046066284179688	17.512104034423828	18.700000762939453	19.25221824645996	19.388446807861328	19.180383682250977	18.492130279541016	19.51207733154297	18.9482479095459	17.59783172607422	17.08344841003418	17.63997459411621	17.999589920043945	18.181671142578125	18.757789611816406	20.28110694885254	18.45723533630371	18.600818634033203	17.424108505249023	18.884580612182617	20.253005981445312	18.588422775268555	17.486515045166016	19.02824592590332	20.804542541503906	18.69658851623535	18.627283096313477	18.258024215698242	18.265689849853516	20.551128387451172	22.570348739624023	20.19666290283203	21.1523380279541	21.59209442138672	20.622060775756836	21.931190490722656	21.972518920898438	22.9193058013916	25.266132354736328	24.62803840637207	25.249597549438477	28.834787368774414	30.569854736328125	26.877944946289062	27.503286361694336	26.792341232299805	26.170515060424805	26.341236114501953	26.53072166442871	26.935216903686523	27.959354400634766	29.14324951171875	28.986757278442383	29.933631896972656	29.58151626586914	30.256750106811523	30.7030086517334	27.64288330078125	25.76030158996582	26.310871124267578	25.005582809448242	26.051151275634766	28.312780380249023	26.30583953857422	24.47869873046875	24.469039916992188	24.995967864990234	25.306854248046875	24.877445220947266	26.56485939025879	27.04436492919922	27.187467575073242	28.09418296813965	28.27988052368164	28.245891571044922	26.540929794311523	27.73838996887207	27.348772048950195	26.1743221282959	25.219812393188477	25.793380737304688	25.195768356323242	25.284549713134766	25.345956802368164	23.879981994628906	23.657384872436523	25.086170196533203	25.08375358581543	25.15312385559082	26.240825653076172	27.07680320739746	27.11016845703125	28.010923385620117	26.773252487182617	26.683032989501953	27.99919891357422	28.41909408569336	33.44164276123047	36.35726547241211	37.779537200927734	37.224327087402344	38.722999572753906	40.704898834228516	38.57547378540039	41.37845230102539	39.66807174682617	41.00646209716797	51.348140716552734	48.747825622558594	47.28109359741211	42.127708435058594	36.92380142211914	34.12685012817383	34.54075622558594	37.59843444824219	37.086631774902344	42.92265701293945	38.721473693847656	38.17524337768555	37.04861831665039	36.762760162353516	38.89887237548828	38.5999755859375	32.99935531616211	34.014644622802734	30.613065719604492	29.023012161254883	28.61540985107422	28.922212600708008	27.660425186157227	28.431991577148438	26.555038452148438	22.449024200439453	23.838903427124023	26.481781005859375	29.75446319580078	24.551509857177734	27.171436309814453	28.867809295654297	26.50612449645996	26.80829429626465	24.009981155395508	24.153152465820312	23.332984924316406	23.3530330657959	24.438074111938477	28.065401077270508	27.24778175354004	24.993099212646484	26.110177993774414	28.25008773803711	27.39022445678711	29.793447494506836	26.376392364501953	24.42702865600586	26.58307647705078	29.289377212524414	26.3959903717041	25.412315368652344	25.12811279296875	26.520305633544922	26.285717010498047	25.052352905273438	25.137149810791016	24.61820411682129	22.658823013305664	22.138811111450195	21.19684410095215	19.51483154296875	21.360017776489258	20.43087387084961	17.915952682495117	21.260465621948242	22.75674057006836	24.678911209106445	24.019447326660156	23.4616641998291	18.05415153503418	16.812562942504883	19.06085777282715	16.91795539855957	17.119958877563477	16.26338005065918	14.484949111938477	12.370088577270508	11.43021297454834	12.547615051269531	13.254945755004883	13.32690715789795	12.76833724975586	11.957673072814941	12.002525329589844	14.321110725402832	12.187630653381348	11.973868370056152	10.229249000549316	10.776790618896484	9.176886558532715	8.606314659118652	8.351673126220703	9.924520492553711	9.955666542053223	8.972402572631836	10.2977876663208	9.294095993041992	9.590288162231445	8.065140724182129	7.489587306976318	8.054337501525879	7.926102161407471	7.370890140533447	8.635156631469727	8.9854736328125	8.04401969909668	9.377113342285156	8.906009674072266	9.879125595092773	14.196247100830078	16.407913208007812	18.88184928894043	16.396987915039062	16.344865798950195	17.496536254882812	17.33953094482422	18.04969596862793	20.06737518310547	20.39775276184082	21.618104934692383	19.210350036621094	22.54842185974121	23.259361267089844	18.39093017578125	15.568156242370605	14.600669860839844	14.624743461608887	15.842061996459961	17.663227081298828	20.81637954711914	17.950769424438477	19.935808181762695	19.40178871154785	17.12887954711914	21.37065887451172	23.02765464782715	21.83576202392578	23.22507667541504	21.8238525390625	26.933561325073242	32.92045974731445	33.651344299316406	28.86982536315918	26.17621421813965	23.8853759765625	22.429723739624023	21.666440963745117	20.132610321044922	22.744014739990234	19.903017044067383	17.318334579467773	19.5031681060791	23.37055015563965	22.660276412963867	19.036237716674805	19.558958053588867	17.362821578979492	20.248870849609375	23.004371643066406	22.841651916503906	22.3250789642334	30.279542922973633	38.109642028808594	30.081449508666992	36.23349380493164	37.405216217041016	35.02714157104492	43.062828063964844	40.50804901123047	36.63614273071289	38.765323638916016	37.56000900268555	37.4724235534668	39.78748321533203	37.18275833129883	35.142948150634766	35.49051284790039	35.03595733642578	35.94889450073242	39.35629653930664	43.34632873535156	42.74009323120117	44.362525939941406	39.93671798706055	43.849273681640625	41.34938430786133	37.34324264526367	43.02061462402344	42.14645767211914	35.74235534667969	34.18753433227539	35.23274612426758	34.40412902832031	37.09825134277344	32.55788803100586	35.14820861816406	25.24895477294922	23.65153694152832	22.206043243408203	22.339200973510742	21.312620162963867	20.653974533081055	21.068727493286133	21.68065643310547	21.86695098876953	24.457908630371094	22.489234924316406	22.00349235534668	22.789257049560547	24.147912979125977	23.810108184814453	23.27083396911621	26.30657386779785	27.596223831176758	26.93643569946289	27.984874725341797	23.990148544311523	25.31076431274414	24.94063377380371	24.928064346313477	25.269121170043945	28.250137329101562	30.670347213745117	30.113067626953125	30.07000160217285	27.4794921875	27.59079360961914	25.684797286987305	27.361671447753906	28.712247848510742	27.8426513671875	27.285226821899414	27.73687744140625	30.77721405029297	29.51483726501465
